24100,3510
24200,3578
24300,3438
24400,3431
24500,3417
24600,3381
24700,3465
24800,3500
24900,3480
25000,3414
25100,3508
25200,3461
25300,3391
25400,3496
25500,3496
25600,3373
25700,3574
25800,3513
25900,3589
26000,3579
26100,3459
26200,3483
26300,3440
26400,3391
26500,3534
26600,3554
26700,3561
26800,3454
26900,3474
27000,3552
27100,3619
27200,3570
27300,3510
27400,3514
27500,3539
27600,3552
27700,3568
27800,3588
27900,3479
28000,3552
28100,3542
28200,3556
28300,3522
28400,3569
28500,3473
28600,3553
28700,3449
28800,3455
28900,3709
29000,3670
29100,3581
29200,3680
29300,3574
29400,3645
29500,3632
29600,3535
29700,3596
29800,3614
29900,3543
30000,3606
30100,3691
30200,3673
30300,3586
30400,3640
30500,3579
30600,3658
30700,3495
30800,3611
30900,3682
31000,3700
31100,3672
31200,3595
31300,3677
31400,3665
31500,3624
31600,3506
31700,3672
31800,3595
31900,3492
32000,3580
32100,3688
32200,3643
32300,3755
32400,3731
32500,3673
32600,3717
32700,3497
32800,3762
32900,3674
33000,3602
33100,3506
33200,3755
33300,3746
33400,3644
33500,3535
33600,3745
33700,3693
33800,3595
33900,3785
34000,3695
34100,3671
34200,3737
34300,3730
34400,3714
34500,3708
34600,3612
34700,3566
34800,3778
34900,3622
35000,3670
35100,3699
35200,3754
35300,3710
35400,3766
35500,3802
35600,3770
35700,3774
35800,3744
35900,3816
36000,3804
36100,3851
36200,3882
36300,3814
36400,3786
36500,3730
36600,3829
36700,3780
36800,3692
36900,3752
37000,3858
37100,3787
37200,3754
37300,3816
37400,3855
37500,3687
37600,3792
37700,3783
37800,3841
37900,3969
38000,3915
38100,3864
38200,3769
38300,3805
38400,3894
38500,3899
38600,3756
38700,3799
38800,3836
38900,3881
39000,3635
39100,3756
39200,3905
39300,3766
39400,3824
39500,4056
39600,3956
39700,3869
39800,3711
39900,3889
40000,3804
40100,3831
40200,3764
40300,3941
40400,3785
40500,3707
40600,3785
40700,3880
40800,3823
40900,3983
41000,3939
41100,4065
41200,3810
41300,3997
41400,3810
41500,3867
41600,3807
41700,3911
41800,4081
41900,3874
42000,3885
42100,3836
42200,3901
42300,3966
42400,4020
42500,3820
42600,3889
42700,3952
42800,3908
42900,4011
43000,3964
43100,4009
43200,3833
43300,3923
43400,3932
43500,4016
43600,4130
43700,3863
43800,4098
43900,4030
44000,4004
44100,4047
44200,4013
44300,3916
44400,3946
44500,4005
44600,3923
44700,3946
44800,3941
44900,4068
45000,3895
45100,4073
45200,3864
45300,3944
45400,3925
45500,3831
45600,3924
45700,3983
45800,3985
45900,3828
46000,4057
46100,3947
46200,4003
46300,3958
46400,3858
46500,4020
46600,3971
46700,4000
46800,4089
46900,3900
47000,3902
47100,4070
47200,3794
47300,4027
47400,3998
47500,4036
47600,4045
47700,3969
47800,4046
47900,3981
48000,3993
48100,4022
48200,3968
48300,3852
48400,3966
48500,3978
48600,3923
48700,4052
48800,4109
48900,3968
49000,3930
49100,3989
49200,4003
49300,3949
49400,4172
49500,3974
49600,3962
49700,4097
49800,4011
49900,3861
50000,3960
50100,3990
50200,4043
50300,4001
50400,4015
50500,4037
50600,4070
50700,3947
50800,3978
50900,3856
51000,3965
51100,4025
51200,4052
51300,3809
51400,3999
51500,4008
51600,4166
51700,4185
51800,4068
51900,4029
52000,4080
52100,3987
52200,4097
52300,4086
52400,4198
52500,3929
52600,4033
52700,3992
52800,4015
52900,4102
53000,3939
53100,4013
53200,3997
53300,4012
53400,3915
53500,4001
53600,4014
53700,4014
53800,4191
53900,4012
54000,4092
54100,3981
54200,3956
54300,4109
54400,3974
54500,4133
54600,4073
54700,4006
54800,4083
54900,3920
55000,3905
55100,4062
55200,3955
55300,4075
55400,3969
55500,4125
55600,4142
55700,4152
55800,4091
55900,4103
56000,3977
56100,4060
56200,4193
56300,3995
56400,3908
56500,4184
56600,4112
56700,4095
56800,3998
56900,3934
57000,4126
57100,4149
57200,4198
57300,4030
57400,4258
57500,4148
57600,3993
57700,4241
57800,4168
57900,4119
58000,4126
58100,4081
58200,4123
58300,4040
58400,4138
58500,4072
58600,4128
58700,4088
58800,4119
58900,4201
59000,4086
59100,4229
59200,4107
59300,4025
59400,4110
59500,4165
59600,4204
59700,4203
59800,4128
59900,3992
60000,4281
60100,4110
60200,4262
60300,4250
60400,4196
60500,4123
60600,4051
60700,4166
60800,4259
60900,4200
61000,4183
61100,4214
61200,4284
61300,4112
61400,4255
61500,4229
61600,3991
61700,4371
61800,4301
61900,4088
62000,4439
62100,4198
62200,4187
62300,4045
62400,4136
62500,4263
62600,4047
62700,4310
62800,4213
62900,4441
63000,4248
63100,4278
63200,4429
63300,4029
63400,4090
63500,4220
63600,4428
63700,4227
63800,4251
63900,4205
64000,4267
64100,4204
64200,4269
64300,4065
64400,4250
64500,4306
64600,4414
64700,4153
64800,4419
64900,4259
65000,4305
65100,4342
65200,4178
65300,4333
65400,4451
65500,4193
65600,4377
65700,4313
65800,4336
65900,4293
66000,4173
66100,4293
66200,4178
66300,4281
66400,4202
66500,4314
66600,4353
66700,4323
66800,4450
66900,4278
67000,4205
67100,4264
67200,4399
67300,4294
67400,4273
67500,4223
67600,4356
67700,4290
67800,4327
67900,4396
68000,4373
68100,4397
68200,4150
68300,4392
68400,4401
68500,4333
68600,4383
68700,4470
68800,4445
68900,4355
69000,4245
69100,4459
69200,4271
69300,4264
69400,4526
69500,4417
69600,4363
69700,4329
69800,4478
69900,4519
70000,4285
70100,4299
70200,4367
70300,4387
70400,4491
70500,4370
70600,4231
70700,4462
70800,4366
70900,4417
71000,4398
71100,4398
71200,4454
71300,4354
71400,4317
71500,4446
71600,4329
71700,4602
71800,4477
71900,4473
72000,4299
72100,4449
72200,4530
72300,4523
72400,4280
72500,4239
72600,4504
72700,4445
72800,4389
72900,4317
73000,4640
73100,4403
73200,4219
73300,4304
73400,4540
73500,4659
73600,4491
73700,4452
73800,4653
73900,4391
74000,4310
74100,4380
74200,4608
74300,4330
74400,4503
74500,4492
74600,4523
74700,4396
74800,4414
74900,4526
75000,4411
75100,4394
75200,4445
75300,4456
75400,4447
75500,4406
75600,4392
75700,4524
75800,4507
75900,4514
76000,4631
76100,4481
76200,4663
76300,4480
76400,4564
76500,4372
76600,4392
76700,4479
76800,4370
76900,4590
77000,4598
77100,4479
77200,4490
77300,4516
77400,4367
77500,4571
77600,4374
77700,4639
77800,4569
77900,4407
78000,4442
78100,4660
78200,4544
78300,4524
78400,4610
78500,4604
78600,4441
78700,4362
78800,4687
78900,4530
79000,4571
79100,4571
79200,4464
79300,4577
79400,4498
79500,4626
79600,4609
79700,4578
79800,4507
79900,4529
80000,4435
80100,4658
80200,4681
80300,4644
80400,4322
80500,4628
80600,4708
80700,4297
80800,4545
80900,4604
81000,4597
81100,4430
81200,4345
81300,4595
81400,4589
81500,4537
81600,4668
81700,4634
81800,4548
81900,4623
82000,4581
82100,4546
82200,4483
82300,4572
82400,4657
82500,4725
82600,4417
82700,4417
82800,4706
82900,4647
83000,4632
83100,4758
83200,4294
83300,4567
83400,4686
83500,4688
83600,4530
83700,4579
83800,4327
83900,4516
84000,4460
84100,4602
84200,4600
84300,4741
84400,4602
84500,4626
84600,4792
84700,4704
84800,4634
84900,4667
85000,4411
85100,4592
85200,4578
85300,4676
85400,4570
85500,4587
85600,4600
85700,4557
85800,4518
85900,4352
86000,4833
86100,4576
86200,4660
86300,4667
86400,4457
86500,4561
86600,4557
86700,4641
86800,4601
86900,4446
87000,4574
87100,4801
87200,4708
87300,4809
87400,4469
87500,4694
87600,4738
87700,4743
87800,4534
87900,4678
88000,4826
88100,4777
88200,4615
88300,4440
88400,4614
88500,4434
88600,4661
88700,4961
88800,4652
88900,4714
89000,4583
89100,4583
89200,4665
89300,4635
89400,4625
89500,4400
89600,4415
89700,4527
89800,4699
89900,4544
90000,4585
90100,4549
90200,4553
90300,4548
90400,4767
90500,4541
90600,4534
90700,4569
90800,4560
90900,4579
91000,4568
91100,4581
91200,4590
91300,4705
91400,4504
91500,4456
91600,4434
91700,4631
91800,4659
91900,4555
92000,4401
92100,4561
92200,4506
92300,4584
92400,4587
92500,4611
92600,4556
92700,4337
92800,4643
92900,4630
93000,4552
93100,4507
93200,4599
93300,4563
93400,4418
93500,4584
93600,4616
93700,4435
93800,4446
93900,4463
94000,4571
94100,4543
94200,4356
94300,4657
94400,4620
94500,4376
94600,4477
94700,4572
94800,4663
94900,4594
95000,4528
95100,4659
95200,4442
95300,4493
95400,4519
95500,4402
95600,4613
95700,4652
95800,4519
95900,4597
96000,4429
96100,4635
96200,4404
96300,4506
96400,4560
96500,4439
96600,4341
96700,4488
96800,4692
96900,4381
97000,4858
97100,4456
97200,4599
97300,4652
97400,4547
97500,4651
97600,4550
97700,4397
97800,4587
97900,4319
98000,4445
98100,4544
98200,4503
98300,4542
98400,4537
98500,4497
98600,4472
98700,4349
98800,4432
98900,4521
99000,4378
99100,4574
99200,4568
99300,4393
99400,4494
99500,4653
99600,4481
99700,4534
99800,4474
99900,4486
100000,4559
100100,4499
100200,4501
100300,4577
100400,4471
100500,4425
100600,4650
100700,4604
100800,4503
100900,4629
101000,4503
101100,4569
101200,4525
101300,4312
101400,4516
101500,4578
101600,4463
101700,4532
101800,4496
101900,4473
102000,4579
102100,4581
102200,4540
102300,4523
102400,4664
102500,4489
102600,4448
102700,4498
102800,4658
102900,4591
103000,4413
103100,4510
103200,4551
103300,4559
103400,4528
103500,4495
103600,4401
103700,4380
103800,4452
103900,4503
104000,4540
104100,4445
104200,4478
104300,4539
104400,4510
104500,4516
104600,4549
104700,4480
104800,4646
104900,4655
105000,4504
105100,4753
105200,4491
105300,4458
105400,4527
105500,4674
105600,4623
105700,4437
105800,4795
105900,4422
106000,4561
106100,4466
106200,4632
106300,4535
106400,4502
106500,4678
106600,4396
106700,4585
106800,4447
106900,4658
107000,4820
107100,4623
107200,4625
107300,4609
107400,4631
107500,4410
107600,4590
107700,4409
107800,4477
107900,4598
108000,4551
108100,4397
108200,4670
108300,4344
108400,4586
108500,4393
108600,4557
108700,4566
108800,4436
108900,4537
109000,4572
109100,4447
109200,4577
109300,4518
109400,4459
109500,4629
109600,4528
109700,4650
109800,4563
109900,4438
110000,4667
110100,4692
110200,4598
110300,4801
110400,4579
110500,4662
110600,4566
110700,4688
110800,4546
110900,4579
111000,4492
111100,4709
111200,4732
111300,4543
111400,4620
111500,4636
111600,4565
111700,4654
111800,4491
111900,4420
112000,4595
112100,4619
112200,4679
112300,4551
112400,4703
112500,4499
112600,4542
112700,4465
112800,4842
112900,4406
113000,4566
113100,4593
113200,4662
113300,4583
113400,4489
113500,4538
113600,4471
113700,4608
113800,4654
113900,4674
114000,4647
114100,4550
114200,4684
114300,4480
114400,4795
114500,4731
114600,4535
114700,4650
114800,4711
114900,4719
115000,4679
115100,4692
115200,4554
115300,4774
115400,4515
115500,4433
115600,4710
115700,4647
115800,4922
115900,4741
116000,4689
116100,4683
116200,4668
116300,4744
116400,4718
116500,4699
116600,4682
116700,4617
116800,4543
116900,4539
117000,4732
117100,4738
117200,4569
117300,4714
117400,4838
117500,4496
117600,4613
117700,4805
117800,4810
117900,4739
118000,4845
118100,4736
118200,4703
118300,4885
118400,4568
118500,4559
118600,4715
118700,4725
118800,4720
118900,4749
119000,4821
119100,4546
119200,4572
119300,4733
119400,4650
119500,4763
119600,4688
119700,4550
119800,4400
119900,4797
120000,4771
120100,4745
120200,4746
120300,4629
120400,4581
120500,4582
120600,4638
120700,4631
120800,4649
120900,4752
121000,4784
121100,4754
121200,4691
121300,4930
121400,4622
121500,4781
121600,4652
121700,4721
121800,4885
121900,4876
122000,4607
122100,4669
122200,4792
122300,4786
122400,4659
122500,4859
122600,4605
122700,4791
122800,4778
122900,4792
123000,4888
123100,4844
123200,4805
123300,4787
123400,4598
123500,4642
123600,4719
123700,4793
123800,4688
123900,4831
124000,4775
124100,4806
124200,4668
124300,4712
124400,4902
124500,4611
124600,4709
124700,4753
124800,4772
124900,4816
125000,4725
125100,4921
125200,4599
125300,4745
125400,4854
125500,4811
125600,4462
125700,4774
125800,4737
125900,4731
126000,4795
126100,4990
126200,4803
126300,4867
126400,4790
126500,4669
126600,4690
126700,4805
126800,4928
126900,4730
127000,4737
127100,4678
127200,4872
127300,4680
127400,4923
127500,4791
127600,4593
127700,4854
127800,4711
127900,4741
128000,4833
128100,4892
128200,4829
128300,4688
128400,4963
128500,4692
128600,4711
128700,4962
128800,4691
128900,4831
129000,4733
129100,4761
129200,4815
129300,4715
129400,4850
129500,4952
129600,4738
129700,4807
129800,4656
129900,4947
130000,4821
130100,4747
130200,4830
130300,4704
130400,4846
130500,4874
130600,4863
130700,4782
130800,5012
130900,4789
131000,5012
131100,4628
131200,4758
131300,4887
131400,4916
131500,4836
131600,4628
131700,5004
131800,4915
131900,4859
132000,5012
132100,4802
132200,5018
132300,4789
132400,4829
132500,4890
132600,4568
132700,4938
132800,4762
132900,4913
133000,4784
133100,5162
133200,4975
133300,4979
133400,4878
133500,4766
133600,4720
133700,4862
133800,4790
133900,4989
134000,4899
134100,4813
134200,4792
134300,4789
134400,4680
134500,4903
134600,4950
134700,4916
134800,4939
134900,4762
135000,4990
135100,4839
135200,4721
135300,4970
135400,4887
135500,5007
135600,4865
135700,4867
135800,4832
135900,5085
136000,4982
136100,4968
136200,4994
136300,4728
136400,5007
136500,4859
136600,4957
136700,4724
136800,5119
136900,4883
137000,4840
137100,5019
137200,4931
137300,4878
137400,5008
137500,4868
137600,5069
137700,4905
137800,4946
137900,4956
138000,4981
138100,5046
138200,4824
138300,4973
138400,4988
138500,4978
138600,5170
138700,5147
138800,4918
138900,5082
139000,4783
139100,4805
139200,4711
139300,4940
139400,4936
139500,4963
139600,4846
139700,5140
139800,4858
139900,5057
140000,4898
140100,4863
140200,4789
140300,5016
140400,5106
140500,5055
140600,4953
140700,4933
140800,4893
140900,4940
141000,5128
141100,5001
141200,4993
141300,4973
141400,4945
141500,4863
141600,5088
141700,4953
141800,4806
141900,5072
142000,5156
142100,4940
142200,5010
142300,4914
142400,4867
142500,4799
142600,4860
142700,5091
142800,5083
142900,4936
143000,4969
143100,5238
143200,4849
143300,5070
143400,4893
143500,5043
143600,5234
143700,5082
143800,4886
143900,5013
144000,4922
144100,4865
144200,4913
144300,5238
144400,4967
144500,5030
144600,5095
144700,5016
144800,4781
144900,4938
145000,4881
145100,5153
145200,5082
145300,5006
145400,5247
145500,5178
145600,5263
145700,5005
145800,4976
145900,5056
146000,5059
146100,5060
146200,4787
146300,5156
146400,4788
146500,5053
146600,5075
146700,5203
146800,4748
146900,4886
147000,4876
147100,5152
147200,5015
147300,4916
147400,5069
147500,4914
147600,4987
147700,5205
147800,4984
147900,4875
148000,4799
148100,5242
148200,5071
148300,4999
148400,4973
148500,4991
148600,5175
148700,5041
148800,5169
148900,4939
149000,5071
149100,5210
149200,4934
149300,4913
149400,5178
149500,4870
149600,4919
149700,5193
149800,4807
149900,5136
150000,5252
150100,5180
150200,5200
150300,5138
150400,5032
150500,4902
150600,4890
150700,5142
150800,5025
150900,5088
151000,5065
151100,5174
151200,5038
151300,5092
151400,4915
151500,5039
151600,5000
151700,5113
151800,5200
151900,4940
152000,5218
152100,5189
152200,5078
152300,5040
152400,5128
152500,5287
152600,5178
152700,5044
152800,5095
152900,5047
153000,5046
153100,5055
153200,5106
153300,5191
153400,4957
153500,5143
153600,5097
153700,5332
153800,5046
153900,5079
154000,4990
154100,5203
154200,5130
154300,5165
154400,5082
154500,5127
154600,5215
154700,5002
154800,5167
154900,5339
155000,5046
155100,5051
155200,5187
155300,5079
155400,5143
155500,5178
155600,5060
155700,5056
155800,5147
155900,4942
156000,5314
156100,5082
156200,5200
156300,4976
156400,5189
156500,5201
156600,5126
156700,5061
156800,5181
156900,5238
157000,4904
157100,5008
157200,4978
157300,5059
157400,4970
157500,5292
157600,5125
157700,5079
157800,5243
157900,5024
158000,5267
158100,5007
158200,5172
158300,5001
158400,5124
158500,5182
158600,5069
158700,5307
158800,4963
158900,5319
159000,5326
159100,5242
159200,4944
159300,5274
159400,5038
159500,5019
159600,5153
159700,5169
159800,4967
159900,4978
160000,5169
160100,5111
160200,5134
160300,5273
160400,5091
160500,5212
160600,5347
160700,5094
160800,5377
160900,5303
161000,5259
161100,5439
161200,5076
161300,5301
161400,5245
161500,5269
161600,5269
161700,5252
161800,5284
161900,5201
162000,5047
162100,5125
162200,5241
162300,5121
162400,5065
162500,5152
162600,5322
162700,5441
162800,5117
162900,5357
163000,5132
163100,5028
163200,5309
163300,5126
163400,5176
163500,5198
163600,5204
163700,4925
163800,5014
163900,5113
164000,5361
164100,5208
164200,5011
164300,5122
164400,5150
164500,5138
164600,5443
164700,5050
164800,5182
164900,5364
165000,5246
165100,5023
165200,5226
165300,5334
165400,5138
165500,5377
165600,5253
165700,4906
165800,5342
165900,4976
166000,5229
166100,5221
166200,5091
166300,5110
166400,5193
166500,5022
166600,5125
166700,5333
166800,5332
166900,5017
167000,4879
167100,5352
167200,5094
167300,5097
167400,5180
167500,5262
167600,5075
167700,5295
167800,5205
167900,5130
168000,5105
168100,5089
168200,5274
168300,5354
168400,5312
168500,5250
168600,4926
168700,5220
168800,5176
168900,5089
169000,5213
169100,5290
169200,5458
169300,5140
169400,5329
169500,5125
169600,5035
169700,5095
169800,5163
169900,5125
170000,5117
170100,5051
170200,5222
170300,5252
170400,5058
170500,5366
170600,5164
170700,5130
170800,5310
170900,5227
171000,5045
171100,5129
171200,5199
171300,5100
171400,5316
171500,5106
171600,5142
171700,5187
171800,5250
171900,5205
172000,5170
172100,5228
172200,5179
172300,5272
172400,5289
172500,5214
172600,5170
172700,5397
172800,5242
172900,5251
173000,5120
173100,5083
173200,5422
173300,5095
173400,5169
173500,5093
173600,5131
173700,5239
173800,5366
173900,5136
174000,5209
174100,5152
174200,5085
174300,5285
174400,5245
174500,5118
174600,5228
174700,5463
174800,5239
174900,5042
175000,5257
175100,5168
175200,5349
175300,5112
175400,5262
175500,5282
175600,5213
175700,5114
175800,5240
175900,5144
176000,5106
176100,5207
176200,5217
176300,5188
176400,5239
176500,5263
176600,5029
176700,5055
176800,5146
176900,4959
177000,5047
177100,5266
177200,5222
177300,5286
177400,5174
177500,5284
177600,5143
177700,5054
177800,5031
177900,5181
178000,5118
178100,5400
178200,5097
178300,5305
178400,5251
178500,5255
178600,4940
178700,5261
178800,5132
178900,5033
179000,5118
179100,5124
179200,5181
179300,5303
179400,5220
179500,5275
179600,5340
179700,5233
179800,5209
179900,5187
180000,5348
180100,5176
180200,5075
180300,4959
180400,5107
180500,5234
180600,5195
180700,5240
180800,4980
180900,5268
181000,4861
181100,5113
181200,5330
181300,5263
181400,5152
181500,5241
181600,5384
181700,5284
181800,5175
181900,5135
182000,5298
182100,5147
182200,5094
182300,5188
182400,5048
182500,5062
182600,5212
182700,5169
182800,5074
182900,5154
183000,5003
183100,4988
183200,5219
183300,5212
183400,5226
183500,5186
183600,5213
183700,5349
183800,5050
183900,5108
184000,5027
184100,5121
184200,5091
184300,5166
184400,5158
184500,5349
184600,5152
184700,5180
184800,5294
184900,5204
185000,5077
185100,5208
185200,5234
185300,5122
185400,4871
185500,5229
185600,5157
185700,5047
185800,5034
185900,5066
186000,5201
186100,5275
186200,5316
186300,5008
186400,5074
186500,5210
186600,5132
186700,5116
186800,5139
186900,4945
187000,5200
187100,5154
187200,5024
187300,5144
187400,5130
187500,5216
187600,5028
187700,5185
187800,5002
187900,5215
188000,5004
188100,5235
188200,5141
188300,5015
188400,5048
188500,5210
188600,5180
188700,5032
188800,5330
188900,4994
189000,5171
189100,5221
189200,5186
189300,4862
189400,5169
189500,4974
189600,5047
189700,5177
189800,5107
189900,4986
190000,5101
190100,5078
190200,5148
190300,5156
190400,5264
190500,5099
190600,5160
190700,5155
190800,4885
190900,5002
191000,5318
191100,5121
191200,4943
191300,5172
191400,4987
191500,4939
191600,5034
191700,4881
191800,5073
191900,5097
192000,4983
192100,5283
192200,5070
192300,5214
192400,5034
192500,4846
192600,5119
192700,5004
192800,5123
192900,5031
193000,5018
193100,5130
193200,5056
193300,5201
193400,5023
193500,4982
193600,5125
193700,4960
193800,4918
193900,4985
194000,4826
194100,5068
194200,5130
194300,4927
194400,5056
194500,4954
194600,5003
194700,4987
194800,5156
194900,5096
195000,4999
195100,4993
195200,5076
195300,4988
195400,5001
195500,5143
195600,4917
195700,5031
195800,4973
195900,4998
196000,5015
196100,4940
196200,5060
196300,5018
196400,4901
196500,5020
196600,4836
196700,5052
196800,5135
196900,4976
197000,5103
197100,4947
197200,4835
197300,4992
197400,4994
197500,4938
197600,5042
197700,4945
197800,4940
197900,4859
198000,4985
198100,4951
198200,4905
198300,4977
198400,4889
198500,4776
198600,5028
198700,5091
198800,5022
198900,4943
199000,4930
199100,5085
199200,5028
199300,5061
199400,5216
199500,4899
199600,4988
199700,5050
199800,5094
199900,4966
200000,4967
200100,4925
200200,4980
200300,5050
200400,5034
200500,4961
200600,4867
200700,5058
200800,5005
200900,4973
201000,4992
201100,4908
201200,5007
201300,4908
201400,5085
201500,4983
201600,4993
201700,5052
201800,4898
201900,5078
202000,4953
202100,4947
202200,4933
202300,5109
202400,5159
202500,5145
202600,5146
202700,4909
202800,5211
202900,5015
203000,5040
203100,5090
203200,4839
203300,4935
203400,5001
203500,4926
203600,4826
203700,4816
203800,5006
203900,4979
204000,4793
204100,5065
204200,4987
204300,5162
204400,5221
204500,4976
204600,4948
204700,4885
204800,5077
204900,5033
205000,5057
205100,4913
205200,4994
205300,5039
205400,4990
205500,5030
205600,5104
205700,5007
205800,5068
205900,5019
206000,5078
206100,5062
206200,5090
206300,5085
206400,4991
206500,4981
206600,4876
206700,5056
206800,4895
206900,4865
207000,4914
207100,5008
207200,4824
207300,4888
207400,5114
207500,5017
207600,5082
207700,5068
207800,5006
207900,5117
208000,4963
208100,5135
208200,5084
208300,5015
208400,4964
208500,5011
208600,5021
208700,5070
208800,4960
208900,4982
209000,4980
209100,4753
209200,5015
209300,5149
209400,4864
209500,5212
209600,4999
209700,5075
209800,5066
209900,4962
210000,5188
210100,4941
210200,4772
210300,4981
210400,4828
210500,5029
210600,4958
210700,4922
210800,4824
210900,4848
211000,4927
211100,5077
211200,5142
211300,4879
211400,4933
211500,5070
211600,5248
211700,4830
211800,5055
211900,5004
212000,5023
212100,5025
212200,4963
212300,5148
212400,4919
212500,4844
212600,5001
212700,4858
212800,4979
212900,5162
213000,5034
213100,5025
213200,4808
213300,4985
213400,4887
213500,4985
213600,5112
213700,5030
213800,4870
213900,4973
214000,4943
214100,4827
214200,5089
214300,4744
214400,4988
214500,5001
214600,4944
214700,4914
214800,5110
214900,4905
215000,4887
215100,4727
215200,4844
215300,4912
215400,4940
215500,5072
215600,4852
215700,4957
215800,4881
215900,4932
216000,5039
216100,4902
216200,4834
216300,4839
216400,4873
216500,5063
216600,5126
216700,4877
216800,5033
216900,4783
217000,5150
217100,5007
217200,4995
217300,5116
217400,5118
217500,5136
217600,4945
217700,4976
217800,5152
217900,4899
218000,4969
218100,5113
218200,5015
218300,5023
218400,4786
218500,4899
218600,4989
218700,5004
218800,5021
218900,5184
219000,5108
219100,4947
219200,4907
219300,4913
219400,4894
219500,4897
219600,5078
219700,4941
219800,4971
219900,4978
220000,5196
220100,5043
220200,4996
220300,5108
220400,4843
220500,4903
220600,5046
220700,4985
220800,4908
220900,4992
221000,4895
221100,4934
221200,5014
221300,5060
221400,4972
221500,4905
221600,5094
221700,4873
221800,4779
221900,5164
222000,4868
222100,4961
222200,4959
222300,4962
222400,4947
222500,4834
222600,5106
222700,4985
222800,5032
222900,5051
223000,5095
223100,4867
223200,5107
223300,4879
223400,4976
223500,5026
223600,5057
223700,5110
223800,5006
223900,5169
224000,4906
224100,4902
224200,5095
224300,4998
224400,4933
224500,5043
224600,4915
224700,5126
224800,5031
224900,5008
225000,4862
225100,5133
225200,5129
225300,5202
225400,5164
225500,5050
225600,5027
225700,5036
225800,5201
225900,5122
226000,5190
226100,5022
226200,4949
226300,5250
226400,4999
226500,5059
226600,5003
226700,5061
226800,4914
226900,5059
227000,4893
227100,4959
227200,5103
227300,5167
227400,4861
227500,5079
227600,5084
227700,4997
227800,4959
227900,5075
228000,5159
228100,4939
228200,4899
228300,5084
228400,5016
228500,5146
228600,5132
228700,5019
228800,5023
228900,4810
229000,5043
229100,5332
229200,4915
229300,4992
229400,4990
229500,5031
229600,5065
229700,5195
229800,5093
229900,5050
230000,4996
230100,5188
230200,5145
230300,4871
230400,5015
230500,4892
230600,5059
230700,5069
230800,5005
230900,5032
231000,5093
231100,4942
231200,5061
231300,5091
231400,5175
231500,5074
231600,5055
231700,5166
231800,4959
231900,5196
232000,4960
232100,4951
232200,5180
232300,5093
232400,5035
232500,5363
232600,4985
232700,5060
232800,5119
232900,5076
233000,4961
233100,5008
233200,5025
233300,5058
233400,5034
233500,4941
